Evidence	ProteinId	AnnotationType	Value	Start	End
UR000415003	KAF7800253.1	feature.CA_BIND		785	796
UR000414619	KAF7800254.1	keyword	RNA-binding		
UR000416679	KAF7800254.1	xref.GO	GO:0003676		
UR000414619	KAF7800254.1	xref.GO	GO:0003723		
UR000360751	KAF7800356.1	comment.catalytic_activity	Reaction=[(1->4)-alpha-D-glucosyl](n) + UDP-alpha-D-glucose = [(1->4)-alpha-D-glucosyl](n+1) + H(+) + UDP; Xref=Rhea:RHEA:18549, Rhea:RHEA-COMP:9584, Rhea:RHEA-COMP:9587, ChEBI:CHEBI:15378, ChEBI:CHEBI:15444, ChEBI:CHEBI:58223, ChEBI:CHEBI:58885; EC=2.4.1.11;		
UR000360751	KAF7800356.1	comment.function	Transfers the glycosyl residue from UDP-Glc to the non-reducing end of alpha-1,4-glucan		
UR000360751	KAF7800356.1	comment.pathway	Glycan biosynthesis; glycogen biosynthesis		
UR000360751	KAF7800356.1	comment.similarity	Belongs to the glycosyltransferase 3 family		
UR000360751	KAF7800356.1	keyword	Glycogen biosynthesis		
UR000360751	KAF7800356.1	keyword	Glycosyltransferase		
UR000360751	KAF7800356.1	keyword	Transferase		
UR000360751	KAF7800356.1	protein.recommendedName.ecNumber	2.4.1.11		
UR000360751	KAF7800356.1	protein.recommendedName.fullName	Glycogen [starch] synthase		
UR000413452	KAF7789085.1	keyword	WD repeat		
UR000413452	KAF7789085.1	feature.REPEAT	WD	586	613
UR000413452	KAF7789085.1	feature.REPEAT	WD	614	655
UR000413452	KAF7789085.1	feature.REPEAT	WD	656	697
UR000413452	KAF7789085.1	feature.REPEAT	WD	739	780
UR000413452	KAF7789085.1	feature.REPEAT	WD	831	865
UR000413452	KAF7789085.1	feature.REPEAT	WD	866	905
UR001427756	KAF7789123.1	comment.function	Component of the ESCRT-II complex (endosomal sorting complex required for transport II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs		
UR001427756	KAF7789123.1	comment.similarity	Belongs to the VPS36 family		
UR001427756	KAF7789123.1	comment.subcellular_location	Cytoplasm. Endosome		
UR001427756	KAF7789123.1	comment.subunit	Component of the endosomal sorting complex required for transport II (ESCRT-II)		
UR001427756	KAF7789123.1	keyword	Cytoplasm		
UR001427756	KAF7789123.1	keyword	Endosome		
UR001427756	KAF7789123.1	keyword	Protein transport		
UR001427756	KAF7789123.1	keyword	Transport		
UR001427756	KAF7789123.1	protein.alternativeName.fullName	ESCRT-II complex subunit VPS36		
UR001427756	KAF7789123.1	protein.recommendedName.fullName	Vacuolar protein-sorting-associated protein 36		
UR001427756	KAF7789123.1	xref.GO	GO:0000814		
UR001427756	KAF7789123.1	xref.GO	GO:0031902		
UR001427756	KAF7789123.1	xref.GO	GO:0032266		
UR001427756	KAF7789123.1	xref.GO	GO:0043130		
UR001427756	KAF7789123.1	xref.GO	GO:0043328		
UR000000745	KAF7789201.1	comment.similarity	Belongs to the nucleosome assembly protein (NAP) family		
UR000415156	KAF7789343.1	keyword	Zinc-finger		
UR000298834	KAF7789383.1	comment.function	Vacuolar effluxer which mediate the efflux of amino acids resulting from autophagic degradation. The release of autophagic amino acids allows the maintenance of protein synthesis and viability during nitrogen starvation		
UR000298834	KAF7789383.1	comment.similarity	Belongs to the ATG22 family		
UR000298834	KAF7789383.1	comment.subcellular_location	Vacuole membrane; Multi-pass membrane protein		
UR000298834	KAF7789383.1	keyword	Amino-acid transport		
UR000298834	KAF7789383.1	keyword	Autophagy		
UR000298834	KAF7789383.1	keyword	Transport		
UR000298834	KAF7789383.1	keyword	Vacuole		
UR000298834	KAF7789383.1	protein.recommendedName.fullName	Autophagy-related protein		
UR001426795	KAF7789398.1	comment.domain	The coiled-coil domain is required for assembly into the NuA4 complex		
UR001426795	KAF7789398.1	comment.function	Component of the SWR1 complex which mediates the ATP-dependent exchange of histone H2A for an H2A variant leading to transcriptional regulation of selected genes by chromatin remodeling. Component of the NuA4 histone acetyltransferase complex which is involved in transcriptional activation of selected genes principally by acetylation of nucleosomal histones H4 and H2A. The NuA4 complex is also involved in DNA repair. Yaf9 may also be required for viability in conditions in which the structural integrity of the spindle is compromised		
UR001426795	KAF7789398.1	comment.similarity	Belongs to the YAF9 family		
UR000400265	KAF7789398.1	comment.subcellular_location	Nucleus		
UR001426795	KAF7789398.1	comment.subcellular_location	Nucleus. Cytoplasm		
UR001426795	KAF7789398.1	comment.subunit	Component of the SWR1 chromatin-remodeling complex and of the NuA4 histone acetyltransferase complex		
UR001426795	KAF7789398.1	gene.name.primary	YAF9		
UR001426795	KAF7789398.1	keyword	Activator		
UR001426795	KAF7789398.1	keyword	Chromatin regulator		
UR001426795	KAF7789398.1	keyword	Coiled coil		
UR001426795	KAF7789398.1	keyword	Cytoplasm		
UR001426795	KAF7789398.1	keyword	DNA damage		
UR001426795	KAF7789398.1	keyword	DNA repair		
UR001426795	KAF7789398.1	keyword	Nucleus		
UR000400265	KAF7789398.1	keyword	Nucleus		
UR001426795	KAF7789398.1	keyword	Transcription		
UR001426795	KAF7789398.1	keyword	Transcription regulation		
UR001426795	KAF7789398.1	protein.recommendedName.fullName	Protein AF-9 homolog		
UR001426795	KAF7789398.1	xref.GO	GO:0000812		
UR000400265	KAF7789398.1	xref.GO	GO:0005634		
UR001426795	KAF7789398.1	xref.GO	GO:0005737		
UR001426795	KAF7789398.1	xref.GO	GO:0006281		
UR001426795	KAF7789398.1	xref.GO	GO:0035267		
UR000413783	KAF7789461.1	comment.catalytic_activity	Reaction=[protein]-peptidylproline (omega=180) = [protein]-peptidylproline (omega=0); Xref=Rhea:RHEA:16237, Rhea:RHEA-COMP:10747, Rhea:RHEA-COMP:10748, ChEBI:CHEBI:83833, ChEBI:CHEBI:83834; EC=5.2.1.8;		
UR000413783	KAF7789461.1	keyword	Isomerase		
UR000413783	KAF7789461.1	keyword	Rotamase		
UR000413783	KAF7789461.1	protein.recommendedName.ecNumber	5.2.1.8		
UR000413783	KAF7789461.1	xref.GO	GO:0016853		
UR000000906	KAF7789523.1	comment.similarity	Belongs to the TCP-1 chaperonin family		
UR000000906	KAF7789523.1	keyword	ATP-binding		
UR000000906	KAF7789523.1	keyword	Chaperone		
UR000000906	KAF7789523.1	keyword	Nucleotide-binding		
UR000000911	KAF7789523.1	protein.recommendedName.fullName	T-complex protein 1 subunit delta		
UR000415003	KAF7789542.1	keyword	Calcium		
UR000415003	KAF7789542.1	feature.CA_BIND		65	76
UR000415003	KAF7789542.1	feature.CA_BIND		149	160
UR000778850	KAF7789709.1	comment.similarity	Belongs to the ketol-acid reductoisomerase family		
UR000778850	KAF7789709.1	keyword	Amino-acid biosynthesis		
UR000778850	KAF7789709.1	keyword	Branched-chain amino acid biosynthesis		
UR000778850	KAF7789709.1	keyword	Magnesium		
UR000778850	KAF7789709.1	keyword	Metal-binding		
UR000778850	KAF7789709.1	keyword	Oxidoreductase		
UR000778850	KAF7789709.1	xref.GO	GO:0004455		
UR000778850	KAF7789709.1	xref.GO	GO:0009097		
UR000778850	KAF7789709.1	xref.GO	GO:0009099		
UR000778850	KAF7789709.1	xref.GO	GO:0046872		
UR000778850	KAF7789709.1	feature.METAL	Magnesium 2	28	28
UR000778850	KAF7789709.1	feature.METAL	Magnesium 2	32	32
UR000778850	KAF7789709.1	feature.BINDING	Substrate	54	54
UR000248774	KAF7789715.1	comment.similarity	Belongs to the class-I aminoacyl-tRNA synthetase family		
UR000248774	KAF7789715.1	keyword	ATP-binding		
UR000248774	KAF7789715.1	keyword	Aminoacyl-tRNA synthetase		
UR000248774	KAF7789715.1	keyword	Ligase		
UR000248774	KAF7789715.1	keyword	Nucleotide-binding		
UR000248774	KAF7789715.1	keyword	Protein biosynthesis		
UR000416792	KAF7789920.1	comment.cofactor	Name=FMN; Xref=ChEBI:CHEBI:58210		
UR000416792	KAF7789920.1	comment.similarity	Belongs to the FMN-dependent alpha-hydroxy acid dehydrogenase family		
UR000416792	KAF7789920.1	keyword	FMN		
UR000416792	KAF7789920.1	keyword	Flavoprotein		
UR000416792	KAF7789920.1	feature.BINDING	Substrate	134	134
UR000416792	KAF7789920.1	feature.BINDING	FMN	216	216
UR000416792	KAF7789920.1	feature.BINDING	FMN	240	240
UR000416792	KAF7789920.1	feature.BINDING	Substrate	242	242
UR000416792	KAF7789920.1	feature.BINDING	FMN	268	268
UR000416792	KAF7789920.1	feature.BINDING	Substrate	277	277
UR000416792	KAF7789920.1	feature.BINDING	FMN	358	358
UR000416792	KAF7789920.1	feature.ACT_SITE	Proton acceptor	382	382
UR000416792	KAF7789920.1	feature.BINDING	Substrate	394	394
UR000416792	KAF7789920.1	feature.NP_BIND	FMN	425	449
UR000413240	KAF7790060.1	keyword	Zinc-finger		
UR000000576	KAF7790128.1	comment.similarity	Belongs to the aspartate/ornithine carbamoyltransferase superfamily		
UR000000576	KAF7790128.1	keyword	Transferase		
UR000758754	KAF7790174.1	comment.function	Acts as one of several non-catalytic accessory components of the cytoplasmic dynein complex that are thought to be involved in linking dynein to cargos and to adapter proteins that regulate dynein function. Cytoplasmic dynein acts as a motor for the intracellular retrograde motility of vesicles and organelles along microtubules. May play a role in changing or maintaining the spatial distribution of cytoskeletal structures		
UR000758754	KAF7790174.1	comment.similarity	Belongs to the dynein light chain family		
UR000758754	KAF7790174.1	comment.subcellular_location	Cytoplasm, cytoskeleton		
UR000758754	KAF7790174.1	comment.subunit	Cytoplasmic dynein consists of two catalytic heavy chains (HCs) and a number of non-catalytic subunits which present intermediate chains (ICs), light intermediate chains (LICs) and light chains (LCs)		
UR000758754	KAF7790174.1	keyword	Cytoplasm		
UR000758754	KAF7790174.1	keyword	Cytoskeleton		
UR000758754	KAF7790174.1	keyword	Dynein		
UR000758754	KAF7790174.1	keyword	Microtubule		
UR000758754	KAF7790174.1	keyword	Motor protein		
UR000758754	KAF7790174.1	keyword	Transport		
UR000758754	KAF7790174.1	protein.recommendedName.fullName	Dynein light chain		
UR000169778	KAF7790250.1	comment.similarity	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IB subfamily		
UR000169778	KAF7790250.1	comment.subcellular_location	Membrane		
UR000169778	KAF7790250.1	keyword	ATP-binding		
UR000169778	KAF7790250.1	keyword	Metal-binding		
UR000416798	KAF7790250.1	keyword	Metal-binding		
UR000169778	KAF7790250.1	keyword	Nucleotide-binding		
UR000169778	KAF7790250.1	xref.GO	GO:0005524		
UR000416798	KAF7790250.1	feature.METAL		3	3
UR000416798	KAF7790250.1	feature.METAL		6	6
UR000375820	KAF7790271.1	comment.activity_regulation	Allosterically inhibited by 3'-phosphoadenosine 5'-phosphosulfate (PAPS)		
UR000375820	KAF7790271.1	comment.catalytic_activity	Reaction=ATP + H(+) + sulfate = adenosine 5'-phosphosulfate + diphosphate; Xref=Rhea:RHEA:18133, ChEBI:CHEBI:15378, ChEBI:CHEBI:16189, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:58243; EC=2.7.7.4;		
UR000375820	KAF7790271.1	comment.domain	The adenylyl-sulfate kinase (APS kinase) is non-functional. It is involved in allosteric regulation by PAPS. PAPS binding induces a large rotational rearrangement of domains lowering the substrate affinity of the enzyme		
UR000375820	KAF7790271.1	comment.function	Catalyzes the first intracellular reaction of sulfate assimilation, forming adenosine-5'-phosphosulfate (APS) from inorganic sulfate and ATP. Plays an important role in sulfate activation as a component of the biosynthesis pathway of sulfur-containing amino acids		
UR000375820	KAF7790271.1	comment.pathway	Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 1/3		
UR000375820	KAF7790271.1	comment.similarity	In the C-terminal section; belongs to the APS kinase family		
UR000375820	KAF7790271.1	comment.similarity	In the N-terminal section; belongs to the sulfate adenylyltransferase family		
UR000375820	KAF7790271.1	comment.subcellular_location	Cytoplasm		
UR000375820	KAF7790271.1	comment.subunit	Homohexamer. Dimer of trimers		
UR000375820	KAF7790271.1	gene.name.primary	MET3		
UR000375820	KAF7790271.1	keyword	ATP-binding		
UR000375820	KAF7790271.1	keyword	Allosteric enzyme		
UR000375820	KAF7790271.1	keyword	Amino-acid biosynthesis		
UR000375820	KAF7790271.1	keyword	Cysteine biosynthesis		
UR000375820	KAF7790271.1	keyword	Cytoplasm		
UR000375820	KAF7790271.1	keyword	Methionine biosynthesis		
UR000375820	KAF7790271.1	keyword	Nucleotide-binding		
UR000375820	KAF7790271.1	keyword	Nucleotidyltransferase		
UR000375820	KAF7790271.1	keyword	Transferase		
UR000375820	KAF7790271.1	protein.alternativeName.fullName	ATP-sulfurylase		
UR000375820	KAF7790271.1	protein.alternativeName.fullName	Sulfate adenylate transferase		
UR000375820	KAF7790271.1	protein.alternativeName.shortName	SAT		
UR000375820	KAF7790271.1	protein.recommendedName.ecNumber	2.7.7.4		
UR000375820	KAF7790271.1	protein.recommendedName.fullName	Sulfate adenylyltransferase		
UR000375820	KAF7790271.1	xref.GO	GO:0000103		
UR000375820	KAF7790271.1	xref.GO	GO:0004781		
UR000375820	KAF7790271.1	xref.GO	GO:0005737		
UR000375820	KAF7790271.1	feature.REGION	N-terminal	1	161
UR000375820	KAF7790271.1	feature.BINDING	Sulfate	189	189
UR000375820	KAF7790271.1	feature.NP_BIND	ATP	189	192
UR000375820	KAF7790271.1	feature.ACT_SITE		190	190
UR000375820	KAF7790271.1	feature.ACT_SITE		191	191
UR000375820	KAF7790271.1	feature.BINDING	Sulfate	191	191
UR000375820	KAF7790271.1	feature.ACT_SITE		192	192
UR000375820	KAF7790271.1	feature.SITE	Transition state stabilizer	195	195
UR000375820	KAF7790271.1	feature.SITE	Transition state stabilizer	198	198
UR000375820	KAF7790271.1	feature.NP_BIND	ATP	283	286
UR000375820	KAF7790271.1	feature.BINDING	Sulfate; via amide nitrogen	287	287
UR000375820	KAF7790271.1	feature.SITE	Induces change in substrate recognition on ATP binding	322	322
UR000375820	KAF7790271.1	feature.BINDING	ATP; via amide nitrogen	325	325
UR000375820	KAF7790304.1	comment.activity_regulation	Allosterically inhibited by 3'-phosphoadenosine 5'-phosphosulfate (PAPS)		
UR000375820	KAF7790304.1	comment.catalytic_activity	Reaction=ATP + H(+) + sulfate = adenosine 5'-phosphosulfate + diphosphate; Xref=Rhea:RHEA:18133, ChEBI:CHEBI:15378, ChEBI:CHEBI:16189, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:58243; EC=2.7.7.4;		
UR000375820	KAF7790304.1	comment.domain	The adenylyl-sulfate kinase (APS kinase) is non-functional. It is involved in allosteric regulation by PAPS. PAPS binding induces a large rotational rearrangement of domains lowering the substrate affinity of the enzyme		
UR000375820	KAF7790304.1	comment.function	Catalyzes the first intracellular reaction of sulfate assimilation, forming adenosine-5'-phosphosulfate (APS) from inorganic sulfate and ATP. Plays an important role in sulfate activation as a component of the biosynthesis pathway of sulfur-containing amino acids		
UR000375820	KAF7790304.1	comment.pathway	Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 1/3		
UR000375820	KAF7790304.1	comment.similarity	In the C-terminal section; belongs to the APS kinase family		
UR000375820	KAF7790304.1	comment.similarity	In the N-terminal section; belongs to the sulfate adenylyltransferase family		
UR000375820	KAF7790304.1	comment.subcellular_location	Cytoplasm		
UR000375820	KAF7790304.1	comment.subunit	Homohexamer. Dimer of trimers		
UR000375820	KAF7790304.1	gene.name.primary	MET3		
UR000375820	KAF7790304.1	keyword	ATP-binding		
UR000375820	KAF7790304.1	keyword	Allosteric enzyme		
UR000375820	KAF7790304.1	keyword	Amino-acid biosynthesis		
UR000375820	KAF7790304.1	keyword	Cysteine biosynthesis		
UR000375820	KAF7790304.1	keyword	Cytoplasm		
UR000375820	KAF7790304.1	keyword	Methionine biosynthesis		
UR000375820	KAF7790304.1	keyword	Nucleotide-binding		
UR000375820	KAF7790304.1	keyword	Nucleotidyltransferase		
UR000375820	KAF7790304.1	keyword	Transferase		
UR000375820	KAF7790304.1	protein.alternativeName.fullName	ATP-sulfurylase		
UR000375820	KAF7790304.1	protein.alternativeName.fullName	Sulfate adenylate transferase		
UR000375820	KAF7790304.1	protein.alternativeName.shortName	SAT		
UR000375820	KAF7790304.1	protein.recommendedName.ecNumber	2.7.7.4		
UR000375820	KAF7790304.1	protein.recommendedName.fullName	Sulfate adenylyltransferase		
UR000375820	KAF7790304.1	xref.GO	GO:0000103		
UR000375820	KAF7790304.1	xref.GO	GO:0004781		
UR000375820	KAF7790304.1	xref.GO	GO:0005737		
UR000375820	KAF7790304.1	feature.REGION	N-terminal	1	170
UR000375820	KAF7790304.1	feature.BINDING	Sulfate	198	198
UR000375820	KAF7790304.1	feature.NP_BIND	ATP	198	201
UR000375820	KAF7790304.1	feature.ACT_SITE		199	199
UR000375820	KAF7790304.1	feature.ACT_SITE		200	200
UR000375820	KAF7790304.1	feature.BINDING	Sulfate	200	200
UR000375820	KAF7790304.1	feature.ACT_SITE		201	201
UR000375820	KAF7790304.1	feature.SITE	Transition state stabilizer	204	204
UR000375820	KAF7790304.1	feature.SITE	Transition state stabilizer	207	207
UR000375820	KAF7790304.1	feature.NP_BIND	ATP	292	295
UR000375820	KAF7790304.1	feature.BINDING	Sulfate; via amide nitrogen	296	296
UR000375820	KAF7790304.1	feature.SITE	Induces change in substrate recognition on ATP binding	331	331
UR000375820	KAF7790304.1	feature.BINDING	ATP; via amide nitrogen	334	334
UR000000157	KAF7790321.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7790321.1	keyword	Heme		
UR000000157	KAF7790321.1	keyword	Iron		
UR000000157	KAF7790321.1	keyword	Metal-binding		
UR000000157	KAF7790321.1	keyword	Monooxygenase		
UR000000157	KAF7790321.1	keyword	Oxidoreductase		
UR000956762	KAF7790357.1	comment.function	Component of the origin recognition complex (ORC) that binds origins of replication. DNA-binding is ATP-dependent, however specific DNA sequences that define origins of replication have not been identified so far. ORC is required to assemble the pre-replication complex necessary to initiate DNA replication		
UR000956762	KAF7790357.1	comment.similarity	Belongs to the ORC1 family		
UR000956762	KAF7790357.1	comment.subcellular_location	Nucleus		
UR000956762	KAF7790357.1	comment.subunit	ORC is composed of six subunits		
UR000956762	KAF7790357.1	keyword	ATP-binding		
UR000956762	KAF7790357.1	keyword	DNA replication		
UR000956762	KAF7790357.1	keyword	DNA-binding		
UR000956762	KAF7790357.1	keyword	Nucleotide-binding		
UR000956762	KAF7790357.1	keyword	Nucleus		
UR000956762	KAF7790357.1	protein.recommendedName.fullName	Origin recognition complex subunit 1		
UR000689751	KAF7790394.1	comment.catalytic_activity	Reaction=alpha-D-glucose 1-phosphate + H(+) + UTP = diphosphate + UDP-alpha-D-glucose; Xref=Rhea:RHEA:19889, ChEBI:CHEBI:15378, ChEBI:CHEBI:33019, ChEBI:CHEBI:46398, ChEBI:CHEBI:58601, ChEBI:CHEBI:58885; EC=2.7.7.9;		
UR000689751	KAF7790394.1	comment.similarity	Belongs to the UDPGP type 1 family		
UR000689751	KAF7790394.1	keyword	Nucleotidyltransferase		
UR000689751	KAF7790394.1	keyword	Transferase		
UR000689751	KAF7790394.1	protein.recommendedName.ecNumber	2.7.7.9		
UR000689751	KAF7790394.1	protein.recommendedName.fullName	UTP--glucose-1-phosphate uridylyltransferase		
UR000689751	KAF7790394.1	xref.GO	GO:0006011		
UR000000157	KAF7790459.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7790459.1	keyword	Heme		
UR000000157	KAF7790459.1	keyword	Iron		
UR000000157	KAF7790459.1	keyword	Metal-binding		
UR000000157	KAF7790459.1	keyword	Monooxygenase		
UR000000157	KAF7790459.1	keyword	Oxidoreductase		
UR001349779	KAF7790499.1	comment.function	Required for pre-mRNA splicing		
